enrollid,stuid,lid,enroll_date,status,semester,enroll_type
347378,107378,200005,2026-03-02,완료,2026-1,정규
347379,107379,200005,2026-03-02,완료,2026-1,정규
347380,107380,200005,2026-03-02,완료,2026-1,정규
347381,107381,200005,2026-03-02,완료,2026-1,정규
347382,107382,200005,2026-03-02,완료,2026-1,정규
347383,107383,200005,2026-03-02,완료,2026-1,정규
347384,107384,200005,2026-03-02,완료,2026-1,정규
347385,107385,200005,2026-03-02,완료,2026-1,정규
347386,107386,200005,2026-03-02,완료,2026-1,정규
347387,107387,200005,2026-03-02,완료,2026-1,정규
347388,107388,200005,2026-03-02,완료,2026-1,정규
347389,107389,200005,2026-03-02,완료,2026-1,정규
347390,107390,200005,2026-03-02,완료,2026-1,정규
347391,107391,200005,2026-03-02,완료,2026-1,정규
347392,107392,200005,2026-03-02,완료,2026-1,정규
347393,107393,200005,2026-03-02,완료,2026-1,정규
347394,107394,200005,2026-03-02,완료,2026-1,정규
347395,107395,200005,2026-03-02,완료,2026-1,정규
347396,107396,200005,2026-03-02,완료,2026-1,정규
347397,107397,200005,2026-03-02,완료,2026-1,정규
347398,107398,200005,2026-03-02,완료,2026-1,정규
347399,107399,200005,2026-03-02,완료,2026-1,정규
347400,107400,200005,2026-03-02,완료,2026-1,정규
347401,107401,200005,2026-03-02,완료,2026-1,정규
347402,107402,200005,2026-03-02,완료,2026-1,정규
347403,107403,200005,2026-03-02,완료,2026-1,정규
347404,107404,200005,2026-03-02,완료,2026-1,정규
347405,107405,200005,2026-03-02,완료,2026-1,정규
347406,107406,200005,2026-03-02,완료,2026-1,정규
347407,107407,200005,2026-03-02,완료,2026-1,정규
347408,107408,200005,2026-03-02,완료,2026-1,정규
347409,107409,200005,2026-03-02,완료,2026-1,정규
347410,107410,200005,2026-03-02,완료,2026-1,정규
347411,107411,200005,2026-03-02,완료,2026-1,정규
347412,107412,200005,2026-03-02,완료,2026-1,정규
347413,107413,200005,2026-03-02,완료,2026-1,정규
347414,107414,200005,2026-03-02,완료,2026-1,정규
347415,107415,200005,2026-03-02,완료,2026-1,정규
347416,107416,200005,2026-03-02,완료,2026-1,정규
347417,107417,200005,2026-03-02,완료,2026-1,정규
347418,107418,200005,2026-03-02,완료,2026-1,정규
347419,107419,200005,2026-03-02,완료,2026-1,정규
347420,107420,200005,2026-03-02,완료,2026-1,정규
347421,107421,200005,2026-03-02,완료,2026-1,정규
347422,107422,200005,2026-03-02,완료,2026-1,정규
347423,107423,200005,2026-03-02,완료,2026-1,정규
347424,107424,200005,2026-03-02,완료,2026-1,정규
347425,107425,200005,2026-03-02,완료,2026-1,정규
347426,107426,200005,2026-03-02,완료,2026-1,정규
347427,107427,200005,2026-03-02,완료,2026-1,정규
347428,107428,200005,2026-03-02,완료,2026-1,정규
347429,107429,200005,2026-03-02,완료,2026-1,정규
347430,107430,200005,2026-03-02,완료,2026-1,정규
347431,107431,200005,2026-03-02,완료,2026-1,정규
347432,107432,200005,2026-03-02,완료,2026-1,정규
347433,107433,200005,2026-03-02,완료,2026-1,정규
347434,107434,200005,2026-03-02,완료,2026-1,정규
347435,107435,200005,2026-03-02,완료,2026-1,정규
347436,107436,200005,2026-03-02,완료,2026-1,정규
347437,107437,200005,2026-03-02,완료,2026-1,정규
347438,107438,200005,2026-03-02,완료,2026-1,정규
347439,107439,200005,2026-03-02,완료,2026-1,정규
347440,107440,200005,2026-03-02,완료,2026-1,정규
347441,107441,200005,2026-03-02,완료,2026-1,정규
347442,107442,200005,2026-03-02,완료,2026-1,정규
347443,107443,200005,2026-03-02,완료,2026-1,정규
347444,107444,200005,2026-03-02,완료,2026-1,정규
347445,107445,200005,2026-03-02,완료,2026-1,정규
347446,107446,200005,2026-03-02,완료,2026-1,정규
347447,107447,200005,2026-03-02,완료,2026-1,정규
347448,107448,200005,2026-03-02,완료,2026-1,정규
347449,107449,200005,2026-03-02,완료,2026-1,정규
347450,107450,200005,2026-03-02,완료,2026-1,정규
347451,107451,200005,2026-03-02,완료,2026-1,정규
347452,107452,200005,2026-03-02,완료,2026-1,정규
347453,107453,200005,2026-03-02,완료,2026-1,정규
347454,107454,200005,2026-03-02,완료,2026-1,정규
347455,107455,200005,2026-03-02,완료,2026-1,정규
347456,107456,200005,2026-03-02,완료,2026-1,정규
347457,107457,200005,2026-03-02,완료,2026-1,정규
347458,107458,200005,2026-03-02,완료,2026-1,정규
347459,107459,200005,2026-03-02,완료,2026-1,정규
347460,107460,200005,2026-03-02,완료,2026-1,정규
347461,107461,200005,2026-03-02,완료,2026-1,정규
347462,107462,200005,2026-03-02,완료,2026-1,정규
347463,107463,200005,2026-03-02,완료,2026-1,정규
347464,107464,200005,2026-03-02,완료,2026-1,정규
347465,107465,200005,2026-03-02,완료,2026-1,정규
347466,107466,200005,2026-03-02,완료,2026-1,정규
347467,107467,200005,2026-03-02,완료,2026-1,정규
347468,107468,200005,2026-03-02,완료,2026-1,정규
347469,107469,200005,2026-03-02,완료,2026-1,정규
347470,107470,200005,2026-03-02,완료,2026-1,정규
347471,107471,200005,2026-03-02,완료,2026-1,정규
347472,107472,200005,2026-03-02,완료,2026-1,정규
347473,107473,200005,2026-03-02,완료,2026-1,정규
347474,107474,200005,2026-03-02,완료,2026-1,정규
347475,107475,200005,2026-03-02,완료,2026-1,정규
347476,107476,200005,2026-03-02,완료,2026-1,정규
347477,107477,200005,2026-03-02,완료,2026-1,정규
347478,107478,200005,2026-03-02,완료,2026-1,정규
347479,107479,200005,2026-03-02,완료,2026-1,정규
347480,107480,200005,2026-03-02,완료,2026-1,정규
347481,107481,200005,2026-03-02,완료,2026-1,정규
347482,107482,200005,2026-03-02,완료,2026-1,정규
347483,107483,200005,2026-03-02,완료,2026-1,정규
347484,107484,200005,2026-03-02,완료,2026-1,정규
347485,107485,200005,2026-03-02,완료,2026-1,정규
347486,107486,200005,2026-03-02,완료,2026-1,정규
347487,107487,200005,2026-03-02,완료,2026-1,정규
347488,107488,200005,2026-03-02,완료,2026-1,정규
347489,107489,200005,2026-03-02,완료,2026-1,정규
347490,107490,200005,2026-03-02,완료,2026-1,정규
347491,107491,200005,2026-03-02,완료,2026-1,정규
347492,107492,200005,2026-03-02,완료,2026-1,정규
347493,107493,200005,2026-03-02,완료,2026-1,정규
347494,107494,200005,2026-03-02,완료,2026-1,정규
347495,107495,200005,2026-03-02,완료,2026-1,정규
347496,107496,200005,2026-03-02,완료,2026-1,정규
347497,107497,200005,2026-03-02,완료,2026-1,정규
347498,107498,200005,2026-03-02,완료,2026-1,정규
347499,107499,200005,2026-03-02,완료,2026-1,정규
347500,107500,200005,2026-03-02,완료,2026-1,정규
347501,107501,200005,2026-03-02,완료,2026-1,정규
347502,107502,200005,2026-03-02,완료,2026-1,정규
347503,107503,200005,2026-03-02,완료,2026-1,정규
347504,107504,200005,2026-03-02,완료,2026-1,정규
347505,107505,200005,2026-03-02,완료,2026-1,정규
347506,107506,200005,2026-03-02,완료,2026-1,정규
347507,107507,200005,2026-03-02,완료,2026-1,정규
347508,107508,200005,2026-03-02,완료,2026-1,정규
347509,107509,200005,2026-03-02,완료,2026-1,정규
347510,107510,200005,2026-03-02,완료,2026-1,정규
347511,107511,200005,2026-03-02,완료,2026-1,정규
347512,107512,200005,2026-03-02,완료,2026-1,정규
347513,107513,200005,2026-03-02,완료,2026-1,정규
347514,107514,200005,2026-03-02,완료,2026-1,정규
347515,107515,200005,2026-03-02,완료,2026-1,정규
347516,107516,200005,2026-03-02,완료,2026-1,정규
347517,107517,200005,2026-03-02,완료,2026-1,정규
347518,107518,200005,2026-03-02,완료,2026-1,정규
347519,107519,200005,2026-03-02,완료,2026-1,정규
347520,107520,200005,2026-03-02,완료,2026-1,정규
347521,107521,200005,2026-03-02,완료,2026-1,정규
347522,107522,200005,2026-03-02,완료,2026-1,정규
347523,107523,200005,2026-03-02,완료,2026-1,정규
347524,107524,200005,2026-03-02,완료,2026-1,정규
347525,107525,200005,2026-03-02,완료,2026-1,정규
347526,107526,200005,2026-03-02,완료,2026-1,정규
347527,107527,200005,2026-03-02,완료,2026-1,정규
347528,107528,200005,2026-03-02,완료,2026-1,정규
347529,107529,200005,2026-03-02,완료,2026-1,정규
347530,107530,200005,2026-03-02,완료,2026-1,정규
347531,107531,200005,2026-03-02,완료,2026-1,정규
347532,107532,200005,2026-03-02,완료,2026-1,정규
347533,107533,200005,2026-03-02,완료,2026-1,정규
347534,107534,200005,2026-03-02,완료,2026-1,정규
347535,107535,200005,2026-03-02,완료,2026-1,정규
347536,107536,200005,2026-03-02,완료,2026-1,정규
347537,107537,200005,2026-03-02,완료,2026-1,정규
347538,107538,200005,2026-03-02,완료,2026-1,정규
347539,107539,200005,2026-03-02,완료,2026-1,정규
347540,107540,200005,2026-03-02,완료,2026-1,정규
347541,107541,200005,2026-03-02,완료,2026-1,정규
347542,107542,200005,2026-03-02,완료,2026-1,정규
347543,107543,200005,2026-03-02,완료,2026-1,정규
347544,107544,200005,2026-03-02,완료,2026-1,정규
347545,107545,200005,2026-03-02,완료,2026-1,정규
347546,107546,200005,2026-03-02,완료,2026-1,정규
347547,107547,200005,2026-03-02,완료,2026-1,정규
347548,107548,200005,2026-03-02,완료,2026-1,정규
347549,107549,200005,2026-03-02,완료,2026-1,정규
347550,107550,200005,2026-03-02,완료,2026-1,정규
347551,107551,200005,2026-03-02,완료,2026-1,정규
347552,107552,200005,2026-03-02,완료,2026-1,정규
347553,107553,200005,2026-03-02,완료,2026-1,정규
347554,107554,200005,2026-03-02,완료,2026-1,정규
347555,107555,200005,2026-03-02,완료,2026-1,정규
347556,107556,200005,2026-03-02,완료,2026-1,정규
347557,107557,200005,2026-03-02,완료,2026-1,정규
347558,107558,200005,2026-03-02,완료,2026-1,정규
347559,107559,200005,2026-03-02,완료,2026-1,정규
347560,107560,200005,2026-03-02,완료,2026-1,정규
347561,107561,200005,2026-03-02,완료,2026-1,정규
347562,107562,200005,2026-03-02,완료,2026-1,정규
347563,107563,200005,2026-03-02,완료,2026-1,정규
347564,107564,200005,2026-03-02,완료,2026-1,정규
347565,107565,200005,2026-03-02,완료,2026-1,정규
347566,107566,200005,2026-03-02,완료,2026-1,정규
347567,107567,200005,2026-03-02,완료,2026-1,정규
347568,107568,200005,2026-03-02,완료,2026-1,정규
347569,107569,200005,2026-03-02,완료,2026-1,정규
347570,107570,200005,2026-03-02,완료,2026-1,정규
347571,107571,200005,2026-03-02,완료,2026-1,정규
347572,107572,200005,2026-03-02,완료,2026-1,정규
347573,107573,200005,2026-03-02,완료,2026-1,정규
347574,107574,200005,2026-03-02,완료,2026-1,정규
347575,107575,200005,2026-03-02,완료,2026-1,정규
347576,107576,200005,2026-03-02,완료,2026-1,정규
347577,107577,200005,2026-03-02,완료,2026-1,정규
347578,107578,200005,2026-03-02,완료,2026-1,정규
347579,107579,200005,2026-03-02,완료,2026-1,정규
347580,107580,200005,2026-03-02,완료,2026-1,정규
347581,107581,200005,2026-03-02,완료,2026-1,정규
347582,107582,200005,2026-03-02,완료,2026-1,정규
347583,107583,200005,2026-03-02,완료,2026-1,정규
347584,107584,200005,2026-03-02,완료,2026-1,정규
347585,107585,200005,2026-03-02,완료,2026-1,정규
347586,107586,200005,2026-03-02,완료,2026-1,정규
347587,107587,200005,2026-03-02,완료,2026-1,정규
347588,107588,200005,2026-03-02,완료,2026-1,정규
347589,107589,200005,2026-03-02,완료,2026-1,정규
347590,107590,200005,2026-03-02,완료,2026-1,정규
347591,107591,200005,2026-03-02,완료,2026-1,정규
347592,107592,200005,2026-03-02,완료,2026-1,정규
347593,107593,200005,2026-03-02,완료,2026-1,정규
347594,107594,200005,2026-03-02,완료,2026-1,정규
347595,107595,200005,2026-03-02,완료,2026-1,정규
347596,107596,200005,2026-03-02,완료,2026-1,정규
347597,107597,200005,2026-03-02,완료,2026-1,정규
347598,107598,200005,2026-03-02,완료,2026-1,정규
347599,107599,200005,2026-03-02,완료,2026-1,정규
347600,107600,200005,2026-03-02,완료,2026-1,정규
347601,107601,200005,2026-03-02,완료,2026-1,정규
347602,107602,200005,2026-03-02,완료,2026-1,정규
347603,107603,200005,2026-03-02,완료,2026-1,정규
347604,107604,200005,2026-03-02,완료,2026-1,정규
347605,107605,200005,2026-03-02,완료,2026-1,정규
347606,107606,200005,2026-03-02,완료,2026-1,정규
347607,107607,200005,2026-03-02,완료,2026-1,정규
347608,107608,200005,2026-03-02,완료,2026-1,정규
347609,107609,200005,2026-03-02,완료,2026-1,정규
347610,107610,200005,2026-03-02,완료,2026-1,정규
347611,107611,200005,2026-03-02,완료,2026-1,정규
347612,107612,200005,2026-03-02,완료,2026-1,정규
347613,107613,200005,2026-03-02,완료,2026-1,정규
347614,107614,200005,2026-03-02,완료,2026-1,정규
347615,107615,200005,2026-03-02,완료,2026-1,정규
347616,107616,200005,2026-03-02,완료,2026-1,정규
347617,107617,200005,2026-03-02,완료,2026-1,정규
347618,107618,200005,2026-03-02,완료,2026-1,정규
347619,107619,200005,2026-03-02,완료,2026-1,정규
347620,107620,200005,2026-03-02,완료,2026-1,정규
347621,107621,200005,2026-03-02,완료,2026-1,정규
347622,107622,200005,2026-03-02,완료,2026-1,정규
347623,107623,200005,2026-03-02,완료,2026-1,정규
347624,107624,200005,2026-03-02,완료,2026-1,정규
347625,107625,200005,2026-03-02,완료,2026-1,정규
347626,107626,200005,2026-03-02,완료,2026-1,정규
347627,107627,200005,2026-03-02,완료,2026-1,정규
347628,107628,200005,2026-03-02,완료,2026-1,정규
347629,107629,200005,2026-03-02,완료,2026-1,정규
347630,107630,200005,2026-03-02,완료,2026-1,정규
347631,107631,200005,2026-03-02,완료,2026-1,정규
347632,107632,200005,2026-03-02,완료,2026-1,정규
347633,107633,200005,2026-03-02,완료,2026-1,정규
347634,107634,200005,2026-03-02,완료,2026-1,정규
347635,107635,200005,2026-03-02,완료,2026-1,정규
347636,107636,200005,2026-03-02,완료,2026-1,정규
347637,107637,200005,2026-03-02,완료,2026-1,정규
347638,107638,200005,2026-03-02,완료,2026-1,정규
347639,107639,200005,2026-03-02,완료,2026-1,정규
347640,107640,200005,2026-03-02,완료,2026-1,정규
347641,107641,200005,2026-03-02,완료,2026-1,정규
347642,107642,200005,2026-03-02,완료,2026-1,정규
347643,107643,200005,2026-03-02,완료,2026-1,정규
347644,107644,200005,2026-03-02,완료,2026-1,정규
347645,107645,200005,2026-03-02,완료,2026-1,정규
347646,107646,200005,2026-03-02,완료,2026-1,정규
347647,107647,200005,2026-03-02,완료,2026-1,정규
347648,107648,200005,2026-03-02,완료,2026-1,정규
347649,107649,200005,2026-03-02,완료,2026-1,정규
347650,107650,200005,2026-03-02,완료,2026-1,정규
347651,107651,200005,2026-03-02,완료,2026-1,정규
347652,107652,200005,2026-03-02,완료,2026-1,정규
347653,107653,200005,2026-03-02,완료,2026-1,정규
347654,107654,200005,2026-03-02,완료,2026-1,정규
347655,107655,200005,2026-03-02,완료,2026-1,정규
347656,107656,200005,2026-03-02,완료,2026-1,정규
347657,107657,200005,2026-03-02,완료,2026-1,정규
347658,107658,200005,2026-03-02,완료,2026-1,정규
347659,107659,200005,2026-03-02,완료,2026-1,정규
347660,107660,200005,2026-03-02,완료,2026-1,정규
347661,107661,200005,2026-03-02,완료,2026-1,정규
347662,107662,200005,2026-03-02,완료,2026-1,정규
347663,107663,200005,2026-03-02,완료,2026-1,정규
347664,107664,200005,2026-03-02,완료,2026-1,정규
347665,107665,200005,2026-03-02,완료,2026-1,정규
347666,107666,200005,2026-03-02,완료,2026-1,정규
347667,107667,200005,2026-03-02,완료,2026-1,정규
347668,107668,200005,2026-03-02,완료,2026-1,정규
347669,107669,200005,2026-03-02,완료,2026-1,정규
347670,107670,200005,2026-03-02,완료,2026-1,정규
347671,107671,200005,2026-03-02,완료,2026-1,정규
347672,107672,200005,2026-03-02,완료,2026-1,정규
347673,107673,200005,2026-03-02,완료,2026-1,정규
347674,107674,200005,2026-03-02,완료,2026-1,정규
347675,107675,200005,2026-03-02,완료,2026-1,정규
347676,107676,200005,2026-03-02,완료,2026-1,정규
347677,107677,200005,2026-03-02,완료,2026-1,정규
347678,107678,200005,2026-03-02,완료,2026-1,정규
347679,107679,200005,2026-03-02,완료,2026-1,정규
347680,107680,200005,2026-03-02,완료,2026-1,정규
347681,107681,200005,2026-03-02,완료,2026-1,정규
347682,107682,200005,2026-03-02,완료,2026-1,정규
347683,107683,200005,2026-03-02,완료,2026-1,정규
347684,107684,200005,2026-03-02,완료,2026-1,정규
347685,107685,200005,2026-03-02,완료,2026-1,정규
347686,107686,200005,2026-03-02,완료,2026-1,정규
347687,107687,200005,2026-03-02,완료,2026-1,정규
347688,107688,200005,2026-03-02,완료,2026-1,정규
347689,107689,200005,2026-03-02,완료,2026-1,정규
347690,107690,200005,2026-03-02,완료,2026-1,정규
347691,107691,200005,2026-03-02,완료,2026-1,정규
347692,107692,200005,2026-03-02,완료,2026-1,정규
347693,107693,200005,2026-03-02,완료,2026-1,정규
347694,107694,200005,2026-03-02,완료,2026-1,정규
347695,107695,200005,2026-03-02,완료,2026-1,정규
347696,107696,200005,2026-03-02,완료,2026-1,정규
347697,107697,200005,2026-03-02,완료,2026-1,정규
347698,107698,200005,2026-03-02,완료,2026-1,정규
347699,107699,200005,2026-03-02,완료,2026-1,정규
347700,107700,200005,2026-03-02,완료,2026-1,정규
347701,107701,200005,2026-03-02,완료,2026-1,정규
347702,107702,200005,2026-03-02,완료,2026-1,정규
347703,107703,200005,2026-03-02,완료,2026-1,정규
347704,107704,200005,2026-03-02,완료,2026-1,정규
347705,107705,200005,2026-03-02,완료,2026-1,정규
347706,107706,200005,2026-03-02,완료,2026-1,정규
347707,107707,200005,2026-03-02,완료,2026-1,정규
347708,107708,200005,2026-03-02,완료,2026-1,정규
347709,107709,200005,2026-03-02,완료,2026-1,정규
347710,107710,200005,2026-03-02,완료,2026-1,정규
